taxonKey	canonicalName	kingdomKey	classKey	class	kingdom
1008955	Fenestrulina delicia	1	252	Gymnolaemata	Animalia
3034602	Hydrocotyle verticillata	6	220	Magnoliopsida	Plantae
2714818	Cyperus rotundus	6	196	Liliopsida	Plantae
8346536	Schkuhria pinnata	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	6	220	Magnoliopsida	Plantae
3084700	Portulaca grandiflora	6	220	Magnoliopsida	Plantae
2484608	Bombycilla japonica	1	212	Aves	Animalia
2215949	Melita nitida	1	229	Malacostraca	Animalia
6374953	Helleborus orientalis	6	220	Magnoliopsida	Plantae
3886505	Phlomis russeliana	6	220	Magnoliopsida	Plantae
3027138	Spiraea canescens	6	220	Magnoliopsida	Plantae
2479311	Platycercus elegans	1	212	Aves	Animalia
2498145	Anas rhynchotis	1	212	Aves	Animalia
2480445	Haliaeetus pelagicus	1	212	Aves	Animalia
2685552	Abies nordmanniana	6	194	Pinopsida	Plantae
5284950	Picea omorika	6	194	Pinopsida	Plantae
3586046	Gladiolus hortulanus	6	196	Liliopsida	Plantae
2479544	Agapornis fischeri	1	212	Aves	Animalia
5598598	Lonicera acuminata	6	220	Magnoliopsida	Plantae
2727875	Carex secalina	6	196	Liliopsida	Plantae
2959443	Gleditsia triacanthos	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	6	220	Magnoliopsida	Plantae
7902463	Lonicera maackii	6	220	Magnoliopsida	Plantae
2493739	Neochmia ruficauda	1	212	Aves	Animalia
2494070	Ploceus melanocephalus	1	212	Aves	Animalia
2767229	Scilla sardensis	6	196	Liliopsida	Plantae
3170266	Asclepias incarnata	6	220	Magnoliopsida	Plantae
2494066	Ploceus jacksoni	1	212	Aves	Animalia
2489010	Acridotheres cristatellus	1	212	Aves	Animalia
5332120	Betula papyrifera	6	220	Magnoliopsida	Plantae
5333354	Leucothoe fontanesiana	6	220	Magnoliopsida	Plantae
2516137	Gymnosporangium sabinae	5	270	Pucciniomycetes	Fungi
1421095	Ctenolepisma lineata	1	216	Insecta	Animalia
3039272	Elaeagnus multiflora	6	220	Magnoliopsida	Plantae
5328593	Aponogeton distachyos	6	196	Liliopsida	Plantae
6027089	Smyrnium perfoliatum	6	220	Magnoliopsida	Plantae
3033396	Ranunculus marginatus	6	220	Magnoliopsida	Plantae
5559837	Cymbalaria pallida	6	220	Magnoliopsida	Plantae
3889056	Perovskia atriplicifolia	6	220	Magnoliopsida	Plantae
2703231	Zizania latifolia	6	196	Liliopsida	Plantae
2514972	Puccinia komarovii	5	270	Pucciniomycetes	Fungi
2498288	Coscoroba coscoroba	1	212	Aves	Animalia
3112364	Cynara cardunculus	6	220	Magnoliopsida	Plantae
3027341	Spiraea nipponica	6	220	Magnoliopsida	Plantae
2753146	Lilium martagon	6	196	Liliopsida	Plantae
2489004	Acridotheres ginginianus	1	212	Aves	Animalia
3033965	Akebia quinata	6	220	Magnoliopsida	Plantae
5602664	Canna generalis	6	196	Liliopsida	Plantae
2687948	Equisetum scirpoides	6	7228684	Polypodiopsida	Plantae
4417131	Echinogammarus trichiatus	1	229	Malacostraca	Animalia
3171952	Verbascum speciosum	6	220	Magnoliopsida	Plantae
4559541	Sinanodonta woodiana	1	137	Bivalvia	Animalia
3034015	Laurus nobilis	6	220	Magnoliopsida	Plantae
3064669	Euphorbia myrsinites	6	220	Magnoliopsida	Plantae
5421385	Sarracenia rubra	6	220	Magnoliopsida	Plantae
2928761	Nicotiana alata	6	220	Magnoliopsida	Plantae
5421389	Sarracenia purpurea	6	220	Magnoliopsida	Plantae
2717467	Eleocharis obtusa	6	196	Liliopsida	Plantae
3023852	Amelanchier spicata	6	220	Magnoliopsida	Plantae
5334242	Lonicera tatarica	6	220	Magnoliopsida	Plantae
3025932	Cotoneaster fangianus	6	220	Magnoliopsida	Plantae
1325561	Paratrechina longicornis	1	216	Insecta	Animalia
3085346	Lepyrodiclis holosteoides	6	220	Magnoliopsida	Plantae
5617467	Alcea rugosa	6	220	Magnoliopsida	Plantae
7102937	Euonymus japonicus	6	220	Magnoliopsida	Plantae
5219721	Meriones unguiculatus	1	359	Mammalia	Animalia
5334275	Lonicera morrowii	6	220	Magnoliopsida	Plantae
2480075	Eclectus roratus	1	212	Aves	Animalia
3000406	Stranvaesia davidiana	6	220	Magnoliopsida	Plantae
3143034	Doronicum columnae	6	220	Magnoliopsida	Plantae
2490384	Cardinalis cardinalis	1	212	Aves	Animalia
5395475	Ligularia dentata	6	220	Magnoliopsida	Plantae
3740974	Verbascum brockmuelleri	6	220	Magnoliopsida	Plantae
8362005	Sasa palmata	6	196	Liliopsida	Plantae
2986132	Ribes divaricatum	6	220	Magnoliopsida	Plantae
5363819	Photinia villosa	6	220	Magnoliopsida	Plantae
2497798	Ninox connivens	1	212	Aves	Animalia
1651430	Aedes albopictus	1	216	Insecta	Animalia
1031684	Lepinotus patruelis	1	216	Insecta	Animalia
5384466	Gypsophila elegans	6	220	Magnoliopsida	Plantae
2379089	Neogobius melanostomus	1	204	Actinopterygii	Animalia
5361889	Morus alba	6	220	Magnoliopsida	Plantae
2723271	Carex melanostachya	6	196	Liliopsida	Plantae
6109699	Phoenix dactylifera	6	196	Liliopsida	Plantae
3025858	Cotoneaster ambiguus	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	6	220	Magnoliopsida	Plantae
5392859	Echinops bannaticus	6	220	Magnoliopsida	Plantae
3188884	Oenothera oakesiana	6	220	Magnoliopsida	Plantae
3123249	Pilosella stoloniflora	6	220	Magnoliopsida	Plantae
2474029	Alectoris chukar	1	212	Aves	Animalia
5367214	Potentilla nepalensis	6	220	Magnoliopsida	Plantae
2476041	Bucorvus leadbeateri	1	212	Aves	Animalia
2874538	Thladiantha dubia	6	220	Magnoliopsida	Plantae
4034001	Persicaria nepalensis	6	220	Magnoliopsida	Plantae
3138195	Eutrochium maculatum	6	220	Magnoliopsida	Plantae
5370006	Geum ternatum	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	6	220	Magnoliopsida	Plantae
5640518	Primula florindae	6	220	Magnoliopsida	Plantae
7989836	Symphytum caucasicum	6	220	Magnoliopsida	Plantae
2747489	Crocus chrysanthus	6	196	Liliopsida	Plantae
2498313	Nettapus auritus	1	212	Aves	Animalia
2402168	Acipenser ruthenus	1	204	Actinopterygii	Animalia
2767271	Scilla luciliae	6	196	Liliopsida	Plantae
7127354	Cyclamen coum	6	220	Magnoliopsida	Plantae
5289503	Typha laxmannii	6	196	Liliopsida	Plantae
3665866	Oenothera rubricalyx	6	220	Magnoliopsida	Plantae
2287073	Dreissena bugensis	1	137	Bivalvia	Animalia
2225646	Callinectes sapidus	1	229	Malacostraca	Animalia
4372686	Ruditapes philippinarum	1	137	Bivalvia	Animalia
2994120	Rubus cockburnianus	6	220	Magnoliopsida	Plantae
5739357	Iduna rama	1	212	Aves	Animalia
5356541	Lathyrus heterophyllus	6	220	Magnoliopsida	Plantae
3005039	Rosa chinensis	6	220	Magnoliopsida	Plantae
2053954	Prokelisia marginata	1	216	Insecta	Animalia
5387098	Dahlia coccinea	6	220	Magnoliopsida	Plantae
3026024	Cotoneaster ascendens	6	220	Magnoliopsida	Plantae
2926688	Sideritis montana	6	220	Magnoliopsida	Plantae
7911993	Rumex pseudonatronatus	6	220	Magnoliopsida	Plantae
1311477	Vespa velutina	1	216	Insecta	Animalia
2726360	Carex grayi	6	196	Liliopsida	Plantae
5401007	Leucanthemum superbum	6	220	Magnoliopsida	Plantae
2927174	Mentha requienii	6	220	Magnoliopsida	Plantae
7437751	Urtica membranacea	6	220	Magnoliopsida	Plantae
3121562	Artemisia sieversiana	6	220	Magnoliopsida	Plantae
2890013	Geranium divaricatum	6	220	Magnoliopsida	Plantae
8042568	Artemisia abrotanum	6	220	Magnoliopsida	Plantae
2705666	Taeniatherum caput-medusae	6	196	Liliopsida	Plantae
3044133	Descurainia pinnata	6	220	Magnoliopsida	Plantae
5360498	Trigonella caerulea	6	220	Magnoliopsida	Plantae
5290126	Tragus racemosus	6	196	Liliopsida	Plantae
2889005	Rumex kerneri	6	220	Magnoliopsida	Plantae
2930080	Solanum ptychanthum	6	220	Magnoliopsida	Plantae
5229110	Cyanoramphus novaezelandiae	1	212	Aves	Animalia
2925816	Cynoglossum amabile	6	220	Magnoliopsida	Plantae
3001650	Malus sieboldii	6	220	Magnoliopsida	Plantae
2701612	Juncus ensifolius	6	196	Liliopsida	Plantae
5682465	Erica carnea	6	220	Magnoliopsida	Plantae
5228080	Callipepla californica	1	212	Aves	Animalia
7291264	Bistorta amplexicaulis	6	220	Magnoliopsida	Plantae
2703041	Arundo donax	6	196	Liliopsida	Plantae
1031400	Ectopsocus briggsi	1	216	Insecta	Animalia
2889010	Rumex cristatus	6	220	Magnoliopsida	Plantae
3104150	Tripleurospermum decipiens	6	220	Magnoliopsida	Plantae
4139345	Zingeria pisidica	6	196	Liliopsida	Plantae
3121258	Artemisia princeps	6	220	Magnoliopsida	Plantae
2772958	Ornithogalum narbonense	6	196	Liliopsida	Plantae
8355821	Cephalaria syriaca	6	220	Magnoliopsida	Plantae
5230862	Passerina caerulea	1	212	Aves	Animalia
5414551	Vincetoxicum nigrum	6	220	Magnoliopsida	Plantae
2362486	Hypophthalmichthys nobilis	1	204	Actinopterygii	Animalia
7156971	Oxalis triangularis	6	220	Magnoliopsida	Plantae
5371605	Tolmiea menziesii	6	220	Magnoliopsida	Plantae
3045111	Alyssum murale	6	220	Magnoliopsida	Plantae
5568322	Dysphania schraderiana	6	220	Magnoliopsida	Plantae
2975309	Vicia bithynica	6	220	Magnoliopsida	Plantae
2437397	Callosciurus prevostii	1	359	Mammalia	Animalia
5411392	Campanula lactiflora	6	220	Magnoliopsida	Plantae
5414239	Ilex crenata	6	220	Magnoliopsida	Plantae
2490789	Turdus dissimilis	1	212	Aves	Animalia
5740285	Gyrodactylus proterorhini	1	7774442	Monogenea	Animalia
2431875	Pleurodeles waltl	1	131	Amphibia	Animalia
5360429	Trigonella caelesyriaca	6	220	Magnoliopsida	Plantae
2928783	Nicotiana glauca	6	220	Magnoliopsida	Plantae
3152264	Malvastrum americanum	6	220	Magnoliopsida	Plantae
2928861	Petunia integrifolia	6	220	Magnoliopsida	Plantae
3104314	Liatris spicata	6	220	Magnoliopsida	Plantae
8207952	Matthiola incana	6	220	Magnoliopsida	Plantae
2498398	Dendrocygna arcuata	1	212	Aves	Animalia
3902360	Mentha cervina	6	220	Magnoliopsida	Plantae
2855439	Galanthus woronowii	6	196	Liliopsida	Plantae
5392271	Cichorium calvum	6	220	Magnoliopsida	Plantae
4423428	Yersinella raymondii	1	216	Insecta	Animalia
5354707	Cytisus striatus	6	220	Magnoliopsida	Plantae
2480800	Platalea alba	1	212	Aves	Animalia
8242349	Lonicera chrysantha	6	220	Magnoliopsida	Plantae
2888706	Kolkwitzia amabilis	6	220	Magnoliopsida	Plantae
8214730	Elaeagnus pungens	6	220	Magnoliopsida	Plantae
3054352	Juglans cinerea	6	220	Magnoliopsida	Plantae
2928238	Phacelia campanularia	6	220	Magnoliopsida	Plantae
8010851	Acer japonicum	6	220	Magnoliopsida	Plantae
2875968	Corylus colurna	6	220	Magnoliopsida	Plantae
5584240	Silene schafta	6	220	Magnoliopsida	Plantae
3164340	Platycodon grandiflorus	6	220	Magnoliopsida	Plantae
2888946	Rumex longifolius	6	220	Magnoliopsida	Plantae
3114986	Arctotheca calendula	6	220	Magnoliopsida	Plantae
7331240	Halimium alyssoides	6	220	Magnoliopsida	Plantae
3169120	Euonymus alatus	6	220	Magnoliopsida	Plantae
2927000	Salvia sclarea	6	220	Magnoliopsida	Plantae
2925496	Verbena rigida	6	220	Magnoliopsida	Plantae
1031742	Dorypteryx domestica	1	216	Insecta	Animalia
3169391	Lysimachia ciliata	6	220	Magnoliopsida	Plantae
3129064	Centaurea macrocephala	6	220	Magnoliopsida	Plantae
5414932	Chelone obliqua	6	220	Magnoliopsida	Plantae
7912328	Acer palmatum	6	220	Magnoliopsida	Plantae
3189073	Epilobium brachycarpum	6	220	Magnoliopsida	Plantae
4532122	Cydalima perspectalis	1	216	Insecta	Animalia
2749791	Gladiolus italicus	6	196	Liliopsida	Plantae
8773480	Koenigia fennica	6	220	Magnoliopsida	Plantae
2321010	Marenzelleria neglecta	1	256	Polychaeta	Animalia
5410826	Campanula carpatica	6	220	Magnoliopsida	Plantae
2705420	Eragrostis pectinacea	6	196	Liliopsida	Plantae
7823272	Ranunculus pensylvanicus	6	220	Magnoliopsida	Plantae
2971033	Melilotus infestus	6	220	Magnoliopsida	Plantae
3829143	Erodium stephanianum	6	220	Magnoliopsida	Plantae
2495190	Ocyphaps lophotes	1	212	Aves	Animalia
5384931	Houttuynia cordata	6	220	Magnoliopsida	Plantae
4285968	Ponticola kessleri	1	204	Actinopterygii	Animalia
1152186	Callidiellum rufipennis	1	216	Insecta	Animalia
2484155	Quiscalus quiscula	1	212	Aves	Animalia
5227993	Lophura leucomelanos	1	212	Aves	Animalia
8044946	Epimedium pinnatum	6	220	Magnoliopsida	Plantae
2927744	Phlox paniculata	6	220	Magnoliopsida	Plantae
2985944	Kalanchoe blossfeldiana	6	220	Magnoliopsida	Plantae
3092946	Callistephus chinensis	6	220	Magnoliopsida	Plantae
2855823	Allium nigrum	6	196	Liliopsida	Plantae
3012103	Sorbaria kirilowii	6	220	Magnoliopsida	Plantae
3042799	Brassica barrelieri	6	220	Magnoliopsida	Plantae
3113852	Gutenbergia rueppellii	6	220	Magnoliopsida	Plantae
4135963	Lachnagrostis filiformis	6	196	Liliopsida	Plantae
3114249	Rudbeckia fulgida	6	220	Magnoliopsida	Plantae
2480446	Haliaeetus leucocephalus	1	212	Aves	Animalia
3025758	Cotoneaster hylmoei	6	220	Magnoliopsida	Plantae
2891677	Oxalis dillenii	6	220	Magnoliopsida	Plantae
2747939	Crocosmia crocosmiiflora	6	196	Liliopsida	Plantae
9018536	Koenigia campanulata	6	220	Magnoliopsida	Plantae
2928034	Nemophila maculata	6	220	Magnoliopsida	Plantae
8402586	Malva clementii	6	220	Magnoliopsida	Plantae
2890651	Geranium psilostemon	6	220	Magnoliopsida	Plantae
3066112	Euphorbia epithymoides	6	220	Magnoliopsida	Plantae
5334527	Limnanthes douglasii	6	220	Magnoliopsida	Plantae
3134867	Catananche caerulea	6	220	Magnoliopsida	Plantae
2856457	Allium triquetrum	6	196	Liliopsida	Plantae
5341558	Gilia tricolor	6	220	Magnoliopsida	Plantae
5372827	Salix irrorata	6	220	Magnoliopsida	Plantae
3678256	Cuscuta lupuliformis	6	220	Magnoliopsida	Plantae
3052738	Thlaspi alliaceum	6	220	Magnoliopsida	Plantae
5329643	Limnobium laevigatum	6	196	Liliopsida	Plantae
7520678	Striosubulina striatella	1	225	Gastropoda	Animalia
8765358	Coccinella miranda	1	216	Insecta	Animalia
7322738	Oenothera perangusta	6	220	Magnoliopsida	Plantae
2480102	Nandayus nenday	1	212	Aves	Animalia
5341540	Gilia achilleifolia	6	220	Magnoliopsida	Plantae
2890623	Geranium carolinianum	6	220	Magnoliopsida	Plantae
3040928	Conringia planisiliqua	6	220	Magnoliopsida	Plantae
7938233	Stellaria cupaniana	6	220	Magnoliopsida	Plantae
5789082	Euodice malabarica	1	212	Aves	Animalia
5676903	Apera intermedia	6	196	Liliopsida	Plantae
1722299	Gryllodes sigillatus	1	216	Insecta	Animalia
3636471	Hydrocotyle novae-zeelandiae	6	220	Magnoliopsida	Plantae
5371610	Tiarella cordifolia	6	220	Magnoliopsida	Plantae
5376139	Hornungia alpina	6	220	Magnoliopsida	Plantae
2684984	Araucaria araucana	6	194	Pinopsida	Plantae
2739071	Trachycarpus fortunei	6	196	Liliopsida	Plantae
5285074	Pinus wallichiana	6	194	Pinopsida	Plantae
3032611	Darmera peltata	6	220	Magnoliopsida	Plantae
2927783	Phlox maculata	6	220	Magnoliopsida	Plantae
5350466	Phaseolus coccineus	6	220	Magnoliopsida	Plantae
5220170	Rupicapra rupicapra	1	359	Mammalia	Animalia
3025907	Cotoneaster qungbixiensis	6	220	Magnoliopsida	Plantae
4201784	Petrosedum sediforme	6	220	Magnoliopsida	Plantae
5530829	Corydalis cheilanthifolia	6	220	Magnoliopsida	Plantae
7318448	Eryngium bourgatii	6	220	Magnoliopsida	Plantae
2486132	Pycnonotus leucotis	1	212	Aves	Animalia
3883959	Salvia viridis	6	220	Magnoliopsida	Plantae
5219380	Mephitis mephitis	1	359	Mammalia	Animalia
2266754	Gonionemus vertens	1	205	Hydrozoa	Animalia
2874509	Cucurbita moschata	6	220	Magnoliopsida	Plantae
2726539	Carex scoparia	6	196	Liliopsida	Plantae
2928779	Nicotiana forgetiana	6	220	Magnoliopsida	Plantae
2882803	Arbutus unedo	6	220	Magnoliopsida	Plantae
3083486	Paeonia lactiflora	6	220	Magnoliopsida	Plantae
3935421	Malope trifida	6	220	Magnoliopsida	Plantae
5828216	Cenchrus flaccidus	6	196	Liliopsida	Plantae
2859597	Ipheion uniflorum	6	196	Liliopsida	Plantae
5701337	Dahlia cultorum	6	220	Magnoliopsida	Plantae
9291405	Massylaea vermiculata	1	225	Gastropoda	Animalia
6376216	Clematis montana	6	220	Magnoliopsida	Plantae
2856037	Allium ampeloprasum	6	196	Liliopsida	Plantae
2856456	Allium pendulinum	6	196	Liliopsida	Plantae
5387639	Aster ageratoides	6	220	Magnoliopsida	Plantae
8599762	Aproceros leucopoda	1	216	Insecta	Animalia
5232469	Oxyura vittata	1	212	Aves	Animalia
2914590	Galium murale	6	220	Magnoliopsida	Plantae
8144599	Papaver nudicaule	6	220	Magnoliopsida	Plantae
8060423	Cercidiphyllum japonicum	6	220	Magnoliopsida	Plantae
5334253	Lonicera involucrata	6	220	Magnoliopsida	Plantae
8021567	Hypericum olympicum	6	220	Magnoliopsida	Plantae
2857679	Allium macleanii	6	196	Liliopsida	Plantae
2716838	Eleocharis engelmannii	6	196	Liliopsida	Plantae
4845776	Lonchura oryzivora	1	212	Aves	Animalia
2479553	Agapornis personatus	1	212	Aves	Animalia
3768287	Acer cissifolium	6	220	Magnoliopsida	Plantae
2726538	Carex muskingumensis	6	196	Liliopsida	Plantae
7322373	Oenothera issleri	6	220	Magnoliopsida	Plantae
2985994	Hydrangea macrophylla	6	220	Magnoliopsida	Plantae
2874190	Passiflora edulis	6	220	Magnoliopsida	Plantae
3040255	Reseda odorata	6	220	Magnoliopsida	Plantae
5567951	Beta macrocarpa	6	220	Magnoliopsida	Plantae
3122323	Notobasis syriaca	6	220	Magnoliopsida	Plantae
5359334	Trifolium vesiculosum	6	220	Magnoliopsida	Plantae
7309012	Callicarpa bodinieri	6	220	Magnoliopsida	Plantae
5290282	Elymus canadensis	6	196	Liliopsida	Plantae
2155867	Coleosoma floridanum	1	367	Arachnida	Animalia
5667614	Glandularia aristigera	6	220	Magnoliopsida	Plantae
5219683	Sciurus niger	1	359	Mammalia	Animalia
7961815	Schoenoplectiella bucharica	6	196	Liliopsida	Plantae
3927790	Ranunculus gramineus	6	220	Magnoliopsida	Plantae
2926992	Salvia hispanica	6	220	Magnoliopsida	Plantae
2869597	Sauromatum venosum	6	196	Liliopsida	Plantae
5375012	Arabis procurrens	6	220	Magnoliopsida	Plantae
1421105	Thermobia domestica	1	216	Insecta	Animalia
2157949	Latrodectus mactans	1	367	Arachnida	Animalia
2873994	Aristolochia macrophylla	6	220	Magnoliopsida	Plantae
3034046	Persea americana	6	220	Magnoliopsida	Plantae
4102952	Knautia macedonica	6	220	Magnoliopsida	Plantae
3188859	Oenothera speciosa	6	220	Magnoliopsida	Plantae
2498108	Anas luzonica	1	212	Aves	Animalia
9376410	Delosperma cooperi	6	220	Magnoliopsida	Plantae
2722515	Carex morrowii	6	196	Liliopsida	Plantae
3094939	Onopordum tauricum	6	220	Magnoliopsida	Plantae
10661581	Geranium dalmaticum x macrorrhizum	6	220	Magnoliopsida	Plantae
2989222	Rubus tricolor	6	220	Magnoliopsida	Plantae
7307492	Leonurus quinquelobatus	6	220	Magnoliopsida	Plantae
2927026	Salvia glutinosa	6	220	Magnoliopsida	Plantae
3171304	Mazus pumilus	6	220	Magnoliopsida	Plantae
4565140	Cernuella cisalpina	1	225	Gastropoda	Animalia
5359099	Trifolium suffocatum	6	220	Magnoliopsida	Plantae
2965485	Medicago littoralis	6	220	Magnoliopsida	Plantae
5204034	Oncorhynchus kisutch	1	204	Actinopterygii	Animalia
5305162	Kniphofia praecox	6	196	Liliopsida	Plantae
5303891	Danae racemosa	6	196	Liliopsida	Plantae
3112361	Cynara scolymus	6	220	Magnoliopsida	Plantae
4120602	Semiarundinaria fastuosa	6	196	Liliopsida	Plantae
7157952	Dryopteris erythrosora	6	7228684	Polypodiopsida	Plantae
3119185	Helianthus decapetalus	6	220	Magnoliopsida	Plantae
2774846	Chlorophytum comosum	6	196	Liliopsida	Plantae
5959118	Bubo virginianus	1	212	Aves	Animalia
5229204	Eudocimus ruber	1	212	Aves	Animalia
3114667	Carduus pycnocephalus	6	220	Magnoliopsida	Plantae
3098951	Cosmos sulphureus	6	220	Magnoliopsida	Plantae
5396551	Tithonia rotundifolia	6	220	Magnoliopsida	Plantae
5415453	Acanthus spinosus	6	220	Magnoliopsida	Plantae
2495691	Streptopelia tranquebarica	1	212	Aves	Animalia
2931104	Solanum pseudocapsicum	6	220	Magnoliopsida	Plantae
2928668	Dichondra argentea	6	220	Magnoliopsida	Plantae
2202641	Reductoniscus costulatus	1	229	Malacostraca	Animalia
2203165	Cordioniscus stebbingi	1	229	Malacostraca	Animalia
2209044	Nagurus cristatus	1	229	Malacostraca	Animalia
2965434	Medicago monspeliaca	6	220	Magnoliopsida	Plantae
5360475	Trigonella foenum-graecum	6	220	Magnoliopsida	Plantae
8338793	Modiola caroliniana	6	220	Magnoliopsida	Plantae
2722973	Carex loliacea	6	196	Liliopsida	Plantae
7331666	Melampyrum nemorosum	6	220	Magnoliopsida	Plantae
5041466	Sceliphron caementarium	1	216	Insecta	Animalia
10269496	Epuraea imperialis	1	216	Insecta	Animalia
3916499	Caylusea abyssinica	6	220	Magnoliopsida	Plantae
2888806	Scabiosa ochroleuca	6	220	Magnoliopsida	Plantae
5372875	Salix myrsinifolia	6	220	Magnoliopsida	Plantae
2437282	Tamiasciurus hudsonicus	1	359	Mammalia	Animalia
2479686	Trichoglossus haematodus	1	212	Aves	Animalia
3025875	Cotoneaster conspicuus	6	220	Magnoliopsida	Plantae
2479320	Platycercus icterotis	1	212	Aves	Animalia
2975135	Vicia serratifolia	6	220	Magnoliopsida	Plantae
5296218	Sisyrinchium californicum	6	196	Liliopsida	Plantae
8542672	Cotula australis	6	220	Magnoliopsida	Plantae
2975416	Vicia monantha	6	220	Magnoliopsida	Plantae
3120950	Artemisia ludoviciana	6	220	Magnoliopsida	Plantae
3033460	Ranunculus trilobus	6	220	Magnoliopsida	Plantae
6027382	Daucus aureus	6	220	Magnoliopsida	Plantae
8003337	Nicotiana langsdorfii	6	220	Magnoliopsida	Plantae
2718387	Bolboschoenus glaucus	6	196	Liliopsida	Plantae
2984532	Zelkova serrata	6	220	Magnoliopsida	Plantae
7136543	Armeria arenaria	6	220	Magnoliopsida	Plantae
2700768	Luzula nivea	6	196	Liliopsida	Plantae
7740617	Skimmia japonica	6	220	Magnoliopsida	Plantae
2480897	Egretta novaehollandiae	1	212	Aves	Animalia
4930155	Viburnum davidii	6	220	Magnoliopsida	Plantae
5397564	Vernonia fasciculata	6	220	Magnoliopsida	Plantae
2480786	Theristicus melanopis	1	212	Aves	Animalia
5686494	Decaisnea insignis	6	220	Magnoliopsida	Plantae
2455523	Orthriophis taeniurus	1	358	Reptilia	Animalia
5303040	Thalia dealbata	6	196	Liliopsida	Plantae
2441122	Ovis ammon	1	359	Mammalia	Animalia
8049400	Parentucellia latifolia	6	220	Magnoliopsida	Plantae
2704194	Poa infirma	6	196	Liliopsida	Plantae
5296432	Sisyrinchium striatum	6	196	Liliopsida	Plantae
5403541	Crepis bursifolia	6	220	Magnoliopsida	Plantae
7158449	Polystichum polyblepharum	6	7228684	Polypodiopsida	Plantae
2701649	Juncus xiphioides	6	196	Liliopsida	Plantae
2868827	Zantedeschia aethiopica	6	196	Liliopsida	Plantae
4005004	Lysimachia fortunei	6	220	Magnoliopsida	Plantae
4851368	Cacatua roseicapilla	1	212	Aves	Animalia
2964167	Lupinus albus	6	220	Magnoliopsida	Plantae
2651843	Adiantum aleuticum	6	7228684	Polypodiopsida	Plantae
2481092	Phalcoboenus megalopterus	1	212	Aves	Animalia
4023278	Portulaca granulatostellulata	6	220	Magnoliopsida	Plantae
3092576	Silphium perfoliatum	6	220	Magnoliopsida	Plantae
3044912	Alyssum montanum	6	220	Magnoliopsida	Plantae
2888859	Muehlenbeckia complexa	6	220	Magnoliopsida	Plantae
9733080	Sidalcea oregana	6	220	Magnoliopsida	Plantae
4142326	Achnatherum calamagrostis	6	196	Liliopsida	Plantae
6931186	Nicoletia phytophila	1	216	Insecta	Animalia
2925532	Verbena bracteata	6	220	Magnoliopsida	Plantae
7315030	Glaucium grandiflorum	6	220	Magnoliopsida	Plantae
2975187	Vicia cuspidata	6	220	Magnoliopsida	Plantae
5360402	Trigonella procumbens	6	220	Magnoliopsida	Plantae
2706188	Dactyloctenium aegyptium	6	196	Liliopsida	Plantae
5108665	Callopistria floridensis	1	216	Insecta	Animalia
5232435	Malacorhynchus membranaceus	1	212	Aves	Animalia
5879783	Thaumatotibia leucotreta	1	216	Insecta	Animalia
7333320	Ellisiophyllum pinnatum	6	220	Magnoliopsida	Plantae
5389058	Solidago altissima	6	220	Magnoliopsida	Plantae
3665940	Oenothera royfraseri	6	220	Magnoliopsida	Plantae
2984466	Laportea aestuans	6	220	Magnoliopsida	Plantae
6427797	Oenothera canovirens	6	220	Magnoliopsida	Plantae
3172068	Veronica cymbalaria	6	220	Magnoliopsida	Plantae
5274861	Salvinia auriculata	6	7228684	Polypodiopsida	Plantae
5568442	Dysphania anthelmintica	6	220	Magnoliopsida	Plantae
4137839	Koeleria glauca	6	196	Liliopsida	Plantae
2925351	Clerodendrum bungei	6	220	Magnoliopsida	Plantae
5528747	Paronychia argentea	6	220	Magnoliopsida	Plantae
2702820	Echinochloa oryzoides	6	196	Liliopsida	Plantae
3188711	Ammannia coccinea	6	220	Magnoliopsida	Plantae
3754587	Rodgersia podophylla	6	220	Magnoliopsida	Plantae
7116158	Sphaeralcea bonariensis	6	220	Magnoliopsida	Plantae
2985995	Hydrangea paniculata	6	220	Magnoliopsida	Plantae
2769493	Maianthemum stellatum	6	196	Liliopsida	Plantae
2493598	Lonchura punctulata	1	212	Aves	Animalia
5289492	Typha minima	6	196	Liliopsida	Plantae
8133114	Aster amellus	6	220	Magnoliopsida	Plantae
5229072	Psittacula derbiana	1	212	Aves	Animalia
2495699	Streptopelia lugens	1	212	Aves	Animalia
2865501	Vallisneria americana	6	196	Liliopsida	Plantae
9738098	Cipangopaludina chinensis	1	225	Gastropoda	Animalia
5844936	Cyanopica cooki	1	212	Aves	Animalia
2495134	Dromaius novaehollandiae	1	212	Aves	Animalia
2486147	Pycnonotus barbatus	1	212	Aves	Animalia
2498054	Pteronetta hartlaubii	1	212	Aves	Animalia
3172206	Veronicastrum virginicum	6	220	Magnoliopsida	Plantae
5641274	Primula denticulata	6	220	Magnoliopsida	Plantae
3032442	Rhodotypos scandens	6	220	Magnoliopsida	Plantae
2115706	Balanus glandula	1	203	Maxillopoda	Animalia
3084842	Carpobrotus edulis	6	220	Magnoliopsida	Plantae
2157203	Steatoda nobilis	1	367	Arachnida	Animalia
7150619	Gomphocarpus fruticosus	6	220	Magnoliopsida	Plantae
3085412	Dianthus plumarius	6	220	Magnoliopsida	Plantae
